index1,index2,distance
HOUGANG ST 91,66491,0.1609974695761334
HOUGANG ST 91,66499,0.09842342037853255
HOUGANG ST 91,66541,0.29618844408710593
HOUGANG AVE 9,64411,0.17325723602946197
HOUGANG AVE 9,64419,0.19900903822921795
HOUGANG AVE 9,64479,0.041737684011312816
HOUGANG AVE 9,64609,0.17922737065449282
HOUGANG AVE 9,64259,0.2856413728488192
HOUGANG AVE 9,64471,0.010811659913764437
HOUGANG AVE 9,64601,0.12881435909064817
HOUGANG ST 92,64109,0.29723300552873055
HOUGANG ST 92,64081,0.2958814481185286
HOUGANG ST 92,64481,0.25751477863604494
HOUGANG ST 92,64489,0.22942679508080366
HOUGANG ST 92,64491,0.17452611527173706
HOUGANG ST 92,64499,0.17217864194317886
HOUGANG ST 92,64509,0.08105074575434727
HOUGANG ST 92,64519,0.225522980838407
BUANGKOK CRES,64129,0.2827924454646729
BUANGKOK CRES,66481,0.12486961852602622
BUANGKOK CRES,66489,0.08411707413265397
BUANGKOK CRES,66541,0.22148783342336467
BUANGKOK CRES,66549,0.26890004965150077
BUANGKOK CRES,66589,0.2729882160557907
BUANGKOK LINK,66491,0.29400621717046016
BUANGKOK LINK,66541,0.23244204106927802
BUANGKOK LINK,66549,0.17168615953672176
BUANGKOK LINK,66551,0.027860215178278656
BUANGKOK LINK,66559,0.015939483506789746
BUANGKOK LINK,66561,0.18319529345440136
BUANGKOK LINK,66569,0.17772415782220372
BUANGKOK LINK,66579,0.26568435193440865
BUANGKOK LINK,66589,0.2492715803167015
BUANGKOK GREEN,64129,0.13473984907835324
BUANGKOK GREEN,66481,0.095806755723302
BUANGKOK GREEN,66489,0.16012649276927243
BUANGKOK GREEN,66589,0.265974626560572
BUANGKOK GREEN,67071,0.2748870588832433
TEBAN GDNS RD,20051,0.2914528461785373
TEBAN GDNS RD,20181,0.2920892928535441
TEBAN GDNS RD,20189,0.28366735223805545
TEBAN GDNS RD,20201,0.19262937107868688
TEBAN GDNS RD,20209,0.1761050969391045
TEBAN GDNS RD,20251,0.22104408662587827
TEBAN GDNS RD,20259,0.22748981237968194
TEBAN GDNS RD,20261,0.04083883511342118
TEBAN GDNS RD,20269,0.08013655249178692
TEBAN GDNS RD,20069,0.28703499607213806
PANDAN GDNS,20141,0.05302119943277248
PANDAN GDNS,20149,0.02155819908802982
PANDAN GDNS,20151,0.29603140427276414
PANDAN GDNS,20159,0.28822519288292303
PANDAN GDNS,20191,0.13376914443267937
PANDAN GDNS,20199,0.13402414814100944
JURONG EAST ST 13,28261,0.2706701151520528
JURONG EAST ST 13,28271,0.23753419349143126
JURONG EAST ST 13,28079,0.2957433694815318
JURONG EAST ST 13,28081,0.15159366684647405
JURONG EAST ST 13,28089,0.20747419872448544
JURONG EAST ST 13,28269,0.227181973059817
JURONG EAST ST 13,28279,0.22802192899027687
JURONG EAST ST 21,28319,0.2689179558705876
JURONG EAST ST 21,28631,0.2890642471424786
JURONG EAST ST 21,28639,0.26637576740609037
JURONG EAST ST 21,28321,0.08541565190779832
JURONG EAST ST 21,28329,0.1417315672104278
JURONG EAST ST 21,28621,0.22311006369539393
JURONG EAST ST 24,28321,0.25796392210048924
JURONG EAST ST 24,28329,0.2085531013948614
JURONG EAST ST 24,28331,0.18315974280019462
JURONG EAST ST 24,28339,0.22525717442890086
TOH GUAN RD,28629,0.29963000573529786
JURONG EAST AVE 1,28491,0.15707714593251537
JURONG EAST AVE 1,28499,0.08578566421937968
JURONG EAST ST 32,28299,0.2061720879662527
JURONG EAST ST 32,28291,0.18213238347153807
JURONG EAST ST 32,28451,0.24285730914623854
JURONG EAST ST 32,28459,0.22049401374159372
JURONG EAST ST 32,28481,0.15833007860982923
JURONG EAST ST 31,28471,0.26041241027333834
JURONG EAST ST 31,28491,0.09120627664100762
JURONG EAST ST 31,28499,0.10535844914428096
HO CHING RD,21581,0.16116000332773436
HO CHING RD,21589,0.15833511180621065
HO CHING RD,21591,0.13888517147340626
HO CHING RD,21599,0.1133914223404732
HO CHING RD,21631,0.18214653388345559
YUNG KUANG RD,21189,0.15759181260124822
YUNG KUANG RD,21191,0.24034118292722925
YUNG KUANG RD,21199,0.2679157791356223
YUNG KUANG RD,21541,0.24002462580101078
YUNG KUANG RD,21561,0.29335762110708236
YUNG KUANG RD,21571,0.15097835753834268
YUNG KUANG RD,21579,0.19330354689628096
YUNG KUANG RD,21581,0.1793770725254518
YUNG KUANG RD,21589,0.19675954759516523
HU CHING RD,21189,0.26943837186797004
HU CHING RD,21561,0.06837502717371993
HU CHING RD,21569,0.07332961904650663
HU CHING RD,21571,0.16924417769488534
HU CHING RD,21579,0.11981225696810065
HU CHING RD,21751,0.2607025114957203
HU CHING RD,21761,0.18026229358006676
HU CHING RD,21771,0.2801651351940279
TAO CHING RD,21581,0.14077860570440873
TAO CHING RD,21589,0.12357698239003961
TAO CHING RD,21591,0.27266187904792105
TAO CHING RD,21599,0.24553895469216916
TAO CHING RD,21631,0.08620114233950743
TAO CHING RD,21751,0.26066722303942585
YUNG PING RD,21189,0.07560599682172225
YUNG PING RD,21541,0.2581700116679788
YUNG PING RD,21561,0.17934077862939068
YUNG PING RD,21569,0.21882596744978655
YUNG PING RD,21571,0.1338784144621506
YUNG PING RD,21579,0.14284757138862342
YUNG PING RD,21581,0.2855244478694108
YUNG PING RD,21589,0.2991520429710953
YUNG HO RD,21179,0.2006346714486846
YUNG HO RD,21551,0.11485179308645635
YUNG HO RD,21559,0.09506501045510773
YUNG AN RD,21209,0.22000672592792767
YUNG AN RD,21271,0.27473165133465133
YUNG AN RD,21279,0.24592645163853344
YUNG AN RD,21601,0.12127032989038213
YUNG AN RD,21609,0.13476152234594552
YUNG AN RD,21611,0.1642316124817346
YUNG AN RD,21619,0.228562622181654
YUNG AN RD,21201,0.25030026747101436
YUNG LOH RD,21189,0.1763648594326798
YUNG LOH RD,21551,0.2427656932359089
YUNG LOH RD,21559,0.2607978659607423
YUNG LOH RD,21561,0.1213024599612121
YUNG LOH RD,21569,0.1384857401020225
YUNG LOH RD,21571,0.25667988668243646
YUNG LOH RD,21579,0.2294018916917855
KANG CHING RD,21601,0.25880164625525515
KANG CHING RD,21609,0.2069505239389748
KANG CHING RD,21611,0.15034692566325406
KANG CHING RD,21619,0.27766232548430336
KANG CHING RD,21621,0.210172627233124
KANG CHING RD,21629,0.286995123906772
KANG CHING RD,21661,0.2958939246330554
TAH CHING RD,21601,0.29284479955354664
TAH CHING RD,21609,0.28873047315896055
TAH CHING RD,21621,0.21231697146413409
TAH CHING RD,21629,0.18717177104481206
TAH CHING RD,21641,0.25292577023215446
TAH CHING RD,21651,0.0852510237225339
TAH CHING RD,21671,0.017988694291168568
TAH CHING RD,21679,0.036365881230485064
CORPORATION DR,21209,0.22188468799392772
CORPORATION DR,21601,0.18541704588802205
CORPORATION DR,21609,0.1581892549331834
CORPORATION DR,21611,0.0474232174462567
CORPORATION DR,21619,0.16549945114704892
CORPORATION DR,21621,0.29645337035474867
CORPORATION DR,21201,0.2490016774405634
YUNG SHENG RD,21191,0.12682597845913238
YUNG SHENG RD,21199,0.09115511469347637
YUNG SHENG RD,21271,0.21422932739103032
YUNG SHENG RD,21279,0.22373662717756387
YUNG SHENG RD,21581,0.27714359582326453
YUNG SHENG RD,21589,0.29159148853730943
YUNG SHENG RD,21591,0.1761315457301675
YUNG SHENG RD,21599,0.1947006432965183
YUAN CHING RD,21591,0.27879895913264346
YUAN CHING RD,21599,0.2583895462814647
YUAN CHING RD,21631,0.25689512986032537
YUAN CHING RD,21641,0.0576984733208999
YUAN CHING RD,21671,0.25717255126900523
YUAN CHING RD,21679,0.23571948189489622
BOON LAY PL,21161,0.11216323614371951
BOON LAY PL,21241,0.06299887878081357
BOON LAY PL,21249,0.041358629322818835
BOON LAY PL,21431,0.20330253912995802
BOON LAY PL,21439,0.17243516211436646
BOON LAY PL,21169,0.14574404263647348
BOON LAY PL,28539,0.29009436761579394
BOON LAY DR,21379,0.2541685619309384
BOON LAY DR,21389,0.29506020922867515
BOON LAY DR,21371,0.27942874618134944
BOON LAY DR,21381,0.28280635026570083
BOON LAY AVE,21161,0.2257555388290893
BOON LAY AVE,21241,0.14032985733815162
BOON LAY AVE,21249,0.1432007988995354
BOON LAY AVE,21389,0.276712856343177
BOON LAY AVE,21421,0.22511632020335803
BOON LAY AVE,21429,0.19131543359195105
BOON LAY AVE,21431,0.18181429050412726
BOON LAY AVE,21439,0.06407825877274968
BOON LAY AVE,21169,0.2530439933560703
JURONG WEST ST 52,21719,0.26492415795943364
JURONG WEST ST 52,21711,0.2684719727087954
JURONG WEST ST 52,28391,0.26362393757695046
JURONG WEST ST 52,28399,0.29171668395387923
JURONG WEST ST 52,28401,0.24787106914885626
JURONG WEST ST 52,28409,0.22185047143194075
JURONG WEST ST 52,28411,0.11621205767454941
JURONG WEST ST 52,28531,0.137645387092
JURONG WEST ST 52,28539,0.20900084289551724
JURONG WEST AVE 1,28401,0.24455654322694223
JURONG WEST AVE 1,28409,0.16817765933557838
JURONG WEST AVE 1,28531,0.09317272368878261
JURONG WEST AVE 1,28539,0.16866058924040458
JURONG WEST AVE 1,28541,0.18740479629045784
JURONG WEST ST 42,28509,0.28403283202239543
JURONG WEST ST 42,28519,0.25447436845555665
JURONG WEST ST 42,28571,0.043045881744013074
JURONG WEST ST 41,28391,0.08930804612991558
JURONG WEST ST 41,28399,0.06804432965530359
JURONG WEST ST 41,28401,0.1670983964146154
JURONG WEST ST 41,28409,0.24414487676857657
JURONG WEST ST 41,28521,0.15354512220990063
JURONG WEST ST 41,28529,0.12670723031092235
JURONG WEST ST 41,28611,0.1534870819381006
JURONG WEST ST 51,28391,0.09647691575002919
JURONG WEST ST 51,28399,0.12320898884111513
JURONG WEST ST 51,28401,0.03565630096899985
JURONG WEST ST 51,28409,0.10067059293124898
JURONG WEST ST 51,28411,0.2831276756740697
JURONG WEST ST 51,28521,0.2846233316886415
JURONG WEST ST 51,28529,0.23385975052356392
JURONG WEST ST 51,28531,0.24535246653280965
JURONG WEST ST 51,28541,0.2757792720280414
JURONG WEST ST 51,28611,0.28722987635099456
JURONG WEST ST 91,27141,0.19104271913575316
JURONG WEST ST 91,27531,0.1336233674550198
JURONG WEST ST 91,27539,0.1426475626137201
JURONG WEST ST 81,27309,0.2685048643589186
JURONG WEST ST 81,27321,0.2470087625685818
JURONG WEST ST 81,27329,0.2327514530018945
JURONG WEST ST 81,27351,0.26548290277639275
JURONG WEST ST 81,27359,0.26075008970077396
JURONG WEST ST 81,27361,0.09159277089419018
JURONG WEST ST 81,27369,0.0713976113814894
JURONG WEST ST 81,27419,0.2814584593330451
JURONG WEST ST 81,27421,0.17932227669865777
JURONG WEST ST 81,27429,0.19829659916596157
JURONG WEST ST 73,22341,0.2734404101788884
JURONG WEST ST 73,22349,0.23263411748640161
JURONG WEST ST 73,27331,0.19371829204286767
JURONG WEST ST 73,27341,0.23230456966591265
JURONG WEST ST 73,27349,0.2258895081329139
JURONG WEST ST 73,27371,0.13838697694794103
JURONG WEST ST 73,27379,0.15941256936223716
JURONG WEST ST 73,27381,0.17947641800321035
JURONG WEST ST 73,27389,0.24659645040558387
JURONG WEST ST 92,27131,0.11115757821922526
JURONG WEST ST 92,27139,0.09190139336160456
JURONG WEST ST 92,27141,0.23752970399664203
JURONG WEST ST 92,27149,0.2484808493135987
JURONG WEST ST 92,27159,0.13470122827070505
JURONG WEST ST 92,27271,0.24510792758662636
JURONG WEST ST 92,27279,0.23619295551019495
JURONG WEST ST 92,27501,0.27099090783012225
JURONG WEST ST 92,27509,0.25114831761154216
JURONG WEST ST 92,27531,0.2652615621181749
JURONG WEST ST 92,27539,0.2684829700720773
JURONG WEST ST 93,22361,0.2330635887712272
JURONG WEST ST 93,22459,0.230139020073454
JURONG WEST ST 93,22369,0.13491629468798585
JURONG WEST ST 93,22451,0.24944832567567857
JURONG WEST ST 93,27301,0.08622458748301001
JURONG WEST ST 93,27309,0.1471843991143506
JURONG WEST ST 93,27501,0.29508254810533796
JURONG WEST ST 93,27511,0.11823338856885779
JURONG WEST ST 93,27519,0.1274084329920415
JURONG WEST ST 72,22349,0.2773346403072425
JURONG WEST ST 72,27331,0.13368273867483918
JURONG WEST ST 72,27341,0.09513588123325582
JURONG WEST ST 72,27349,0.10504550289922486
JURONG WEST ST 72,27381,0.2244797211621359
JURONG WEST ST 72,27389,0.26098613837082096
JURONG WEST ST 71,22361,0.2475676347669344
JURONG WEST ST 71,22369,0.25149127373353475
JURONG WEST ST 71,27301,0.2274530724704381
JURONG WEST ST 71,27309,0.16011705874261767
JURONG WEST ST 71,27351,0.26798386430939963
JURONG WEST ST 71,27359,0.2744770049738983
JURONG WEST ST 71,27361,0.05026116030494008
JURONG WEST ST 71,27369,0.05583939071015001
JURONG WEST ST 71,27421,0.10740679314331478
JURONG WEST ST 71,27429,0.12893405706813937
JURONG WEST AVE 5,22351,0.2933572725130235
JURONG WEST AVE 5,27331,0.1633864964149458
JURONG WEST AVE 5,27341,0.1374146282675264
JURONG WEST AVE 5,27349,0.15597295671912342
JURONG WEST AVE 5,27351,0.2401754917013046
JURONG WEST AVE 5,27359,0.2413143205453985
JURONG WEST ST 74,27371,0.15364167685319202
JURONG WEST ST 74,27379,0.1062009097902121
JURONG WEST ST 74,27381,0.1605002213757983
JURONG WEST ST 74,27389,0.21483397978084115
JURONG WEST ST 74,27441,0.21909745150159124
JURONG WEST ST 74,27449,0.2530552527407
JURONG WEST ST 75,22341,0.1925988468827832
JURONG WEST ST 75,22349,0.1630590594826869
JURONG WEST ST 75,22419,0.20575781306797766
JURONG WEST ST 75,27331,0.2316324728513578
JURONG WEST ST 75,27371,0.09654081956055005
JURONG WEST ST 75,27379,0.15729191900180167
JURONG WEST CTRL 1,21369,0.10424469821737191
JURONG WEST CTRL 1,21399,0.29376574988362975
JURONG WEST CTRL 1,21361,0.09275605644735437
JURONG WEST CTRL 1,22481,0.24617304505493515
JURONG WEST CTRL 1,22489,0.26710724329324614
JURONG WEST ST 61,22231,0.1295455599814594
JURONG WEST ST 61,22239,0.11454825329435876
JURONG WEST ST 61,22241,0.15524319659924918
JURONG WEST ST 61,22249,0.07630628069702296
JURONG WEST ST 61,22361,0.25281080817612667
JURONG WEST ST 61,22459,0.2971574788080955
JURONG WEST ST 61,22521,0.2844633565146013
JURONG WEST ST 61,22529,0.2561940309201388
JURONG WEST ST 61,22531,0.08365534053633014
JURONG WEST ST 61,22539,0.095916874564762
JURONG WEST ST 61,22359,0.29596304568425286
JURONG WEST ST 65,22241,0.23308407356864866
JURONG WEST ST 65,22249,0.2591175342217772
JURONG WEST ST 65,22511,0.09878103751687793
JURONG WEST ST 65,22519,0.050082808266706975
JURONG WEST ST 65,22521,0.2174729425731985
JURONG WEST ST 65,22529,0.26137031376535985
JURONG WEST ST 65,22531,0.21075510306569167
JURONG WEST ST 65,22539,0.18803182396521623
JURONG WEST ST 64,22009,0.2586476077313744
JURONG WEST ST 64,22251,0.18981661075646253
JURONG WEST ST 64,22259,0.21025512994885062
JURONG WEST ST 64,22491,0.2777358074557883
JURONG WEST ST 64,22499,0.2604942348559173
JURONG WEST ST 64,22501,0.15731438526702216
JURONG WEST ST 64,22509,0.12302672148190665
JURONG WEST ST 62,22241,0.11190144961811471
JURONG WEST ST 62,22249,0.19135394638274678
JURONG WEST ST 62,22251,0.27778774379325355
JURONG WEST ST 62,22259,0.27376176747688674
JURONG WEST ST 62,22511,0.26023481317687636
JURONG WEST ST 62,22519,0.23393815413394436
JURONG WEST ST 62,22531,0.25216467970283607
JURONG WEST ST 62,22539,0.22715048565167886
JURONG WEST CTRL 3,21369,0.26842385869321367
JURONG WEST CTRL 3,21351,0.29439004761093396
JURONG WEST CTRL 3,21361,0.25868393332146866
JURONG WEST CTRL 3,22009,0.29194761315521245
JURONG WEST AVE 3,27099,0.2333155897772864
JURONG WEST AVE 3,27109,0.26803779426244995
JURONG WEST AVE 3,27451,0.16090814162956316
JURONG WEST AVE 3,27459,0.1354151306193075
JURONG WEST AVE 3,27461,0.2384939228106675
JURONG WEST AVE 3,27469,0.21692334251527545
JURONG WEST AVE 3,27101,0.22219300884829055
JURONG WEST AVE 3,27449,0.2953040472191112
JURONG WEST ST 25,27109,0.22341370266894892
JURONG WEST ST 25,27101,0.24881713002975672
JURONG WEST ST 24,27099,0.07957360936291395
JURONG WEST ST 24,27451,0.12801835823791258
JURONG WEST ST 24,27459,0.149486989724642
JURONG WEST ST 24,27091,0.12508775730818308
JLN BATU,80271,0.25289570061067845
JLN BATU,91091,0.1679589631162143
KG ARANG RD,91081,0.15850824967336727
KG KAYU RD,80271,0.1857649309923692
KG KAYU RD,91091,0.08093155499725536
WHAMPOA WEST,60121,0.2897990080608424
WHAMPOA WEST,60141,0.2987557713965206
WHAMPOA WEST,60119,0.132508355941531
ST. GEORGE'S RD,60241,0.09791183182226947
ST. GEORGE'S RD,60249,0.13601460693585563
ST. GEORGE'S RD,60251,0.15159062632188952
TOWNER RD,50349,0.06427247074949317
TOWNER RD,60101,0.20882670216330362
TOWNER RD,60121,0.20552339334756253
TOWNER RD,60199,0.24255162000584277
BOON KENG RD,60101,0.19792506836104398
BOON KENG RD,60121,0.2750266799191368
BOON KENG RD,60191,0.05081834774539627
BOON KENG RD,60199,0.06975101033680613
BOON KENG RD,60119,0.28685830372668264
WHAMPOA STH,60139,0.2685368527933669
WHAMPOA STH,60161,0.10176779388272282
WHAMPOA STH,60159,0.14097229530925875
WHAMPOA STH,60179,0.2982253905200268
ST. GEORGE'S LANE,60241,0.19907608500800048
ST. GEORGE'S LANE,60249,0.2364348538576901
ST. GEORGE'S LANE,60251,0.23762003270189191
MCNAIR RD,50349,0.24178804420984507
GEYLANG BAHRU,60139,0.27196112367696323
GEYLANG BAHRU,60161,0.2816868656236405
GEYLANG BAHRU,60159,0.041333632857571315
GEYLANG BAHRU,60179,0.2793089898106979
GEYLANG BAHRU,60229,0.29348426149039886
KALLANG BAHRU,60031,0.10674323689323444
KALLANG BAHRU,60039,0.08323985736419416
KALLANG BAHRU,60221,0.2808196610997477
KALLANG BAHRU,60229,0.28807230013568486
UPP BOON KENG RD,80101,0.2044215016598275
UPP BOON KENG RD,80109,0.12390249493625015
UPP BOON KENG RD,80311,0.17364565261531814
UPP BOON KENG RD,80319,0.18581938490934868
NTH BRIDGE RD,1211,0.29088819082269574
NTH BRIDGE RD,1219,0.2609922202644606
NTH BRIDGE RD,1239,0.2057980863082928
NTH BRIDGE RD,1329,0.11371781353262195
NTH BRIDGE RD,1411,0.24222783995954467
NTH BRIDGE RD,1421,0.2424030658081478
BEACH RD,1329,0.19137710742849548
BEACH RD,1411,0.23226025646998175
BEACH RD,1421,0.03638251223720591
BEACH RD,1349,0.2645573340090996
CRAWFORD LANE,1211,0.17195284122922955
CRAWFORD LANE,1219,0.15393907823212188
CRAWFORD LANE,1239,0.28849762938184736
CRAWFORD LANE,1329,0.18017791068655614
CRAWFORD LANE,1341,0.29309645006332635
CRAWFORD LANE,1311,0.1814257929424428
CRAWFORD LANE,1319,0.26807512985793625
FRENCH RD,1211,0.20698364580331047
FRENCH RD,1219,0.23619957029774058
FRENCH RD,1311,0.19105627256986754
FRENCH RD,7331,0.20182818795421179
KING GEORGE'S AVE,1311,0.26038272684481056
KING GEORGE'S AVE,1319,0.27874936393571254
KING GEORGE'S AVE,7361,0.2678071925838563
KING GEORGE'S AVE,7371,0.2294651771915866
KING GEORGE'S AVE,7369,0.2552782396354093
KING GEORGE'S AVE,7379,0.23561538009790817
RACE COURSE RD,7211,0.11901113531636556
RACE COURSE RD,7221,0.19171625564053493
RACE COURSE RD,50259,0.25016645396726017
TESSENSOHN RD,7211,0.1657423758790576
TESSENSOHN RD,7221,0.18357531319514947
TESSENSOHN RD,50259,0.2849118651955437
TESSENSOHN RD,50249,0.2992286758288896
JELLICOE RD,1211,0.1992255840988105
JELLICOE RD,1219,0.2109145175764871
JELLICOE RD,1311,0.06038234881931023
JELLICOE RD,1319,0.18969005764166907
DORSET RD,50019,0.28354932872870736
DORSET RD,50279,0.29893258494271296
DORSET RD,50321,0.12765899188943763
DORSET RD,50351,0.17848909621219475
KENT RD,50081,0.16472522548424584
KENT RD,50089,0.1452277668868524
KENT RD,50261,0.17610434803686417
KENT RD,50301,0.03204435730053606
KENT RD,50321,0.28545221341554833
OWEN RD,50081,0.17727437156396333
OWEN RD,50089,0.17346443535129366
OWEN RD,50261,0.28983123772836256
OWEN RD,50301,0.1371710132032894
OWEN RD,50321,0.16128731658666126
GLOUCESTER RD,50261,0.26618610063518283
GLOUCESTER RD,50279,0.16243110744006736
GLOUCESTER RD,50301,0.2246725593742251
GLOUCESTER RD,50321,0.15883775208985998
CAMBRIDGE RD,50081,0.05741318731749166
CAMBRIDGE RD,50089,0.060469151967851964
CAMBRIDGE RD,50301,0.1635778677228035
CAMBRIDGE RD,50321,0.2766472199856963
FARRER PK RD,50279,0.1903611964311674
LOR 3 GEYLANG,80009,0.19423580199056018
LOR 3 GEYLANG,80049,0.14256476695054096
LOR 3 GEYLANG,80031,0.28305259702684493
LOR 3 GEYLANG,80051,0.06760719462188766
LOR 3 GEYLANG,80101,0.2417977426458087
LOR 3 GEYLANG,80109,0.28117338060980906
LOR 3 GEYLANG,80311,0.28930036914960966
LIM CHU KANG RD,34031,0.27612850946260925
LIM CHU KANG RD,34039,0.26634201501533245
LIM CHU KANG RD,34049,0.2916838024054861
MARINE TER,92221,0.1857618688967366
MARINE TER,92229,0.24199317555064356
MARINE TER,92239,0.2933988547741012
MARINE TER,92191,0.10256853785329272
MARINE TER,92199,0.20305071382795056
MARINE TER,92289,0.29994563042240807
MARINE DR,92059,0.22743452038671122
MARINE DR,92051,0.25421078740468295
MARINE PARADE CTRL,92041,0.2500527673233524
MARINE PARADE CTRL,92049,0.22535040373830362
MARINE PARADE CTRL,92059,0.2178789539304388
MARINE PARADE CTRL,92051,0.25826822968184077
JLN BAHAGIA,52049,0.18755083209117127
JLN BAHAGIA,52109,0.14482675679827406
JLN BAHAGIA,52119,0.23422543839563098
JLN BAHAGIA,52129,0.07740226330500709
JLN BAHAGIA,52451,0.17510955086605196
LOR LIMAU,50159,0.09382967766424813
LOR LIMAU,50209,0.2934454131933494
LOR LIMAU,50211,0.2636512038631572
LOR LIMAU,52099,0.20039347265924426
LOR LIMAU,52499,0.19344752571955753
WHAMPOA DR,50991,0.09267384554464801
WHAMPOA DR,52451,0.23720970440833342
JLN RAJAH,52401,0.04899016400525337
JLN RAJAH,52409,0.08529996563237466
AH HOOD RD,50161,0.19336527357061517
AH HOOD RD,50169,0.17702400733991772
AH HOOD RD,50171,0.22686075198908665
AH HOOD RD,50179,0.2447902433120365
AH HOOD RD,52079,0.19003796923283428
AH HOOD RD,52471,0.09611891342345992
AH HOOD RD,52479,0.11611115632879702
JLN TENTERAM,52049,0.2573074605564353
JLN TENTERAM,52109,0.1254475346448285
JLN TENTERAM,52119,0.05876922068078146
JLN TENTERAM,52451,0.2934922107804818
JLN MA'MOR,52049,0.26872478504175834
JLN MA'MOR,52109,0.14614418169344012
JLN MA'MOR,52119,0.0705074541863286
JLN DUSUN,50161,0.14620422119851803
JLN DUSUN,50169,0.1526527213588496
JLN DUSUN,50171,0.2783233243752117
JLN DUSUN,50179,0.2925271498851836
JLN DUSUN,52079,0.16892016224438233
JLN DUSUN,52471,0.1607643422032579
JLN DUSUN,52479,0.17842842044323085
WHAMPOA RD,50991,0.24015040749688202
WHAMPOA RD,52109,0.21268334720395615
WHAMPOA RD,52119,0.29769529312428894
WHAMPOA RD,52129,0.23238896765844813
WHAMPOA RD,52451,0.0055515775760575535
WHAMPOA RD,52499,0.23024625341174923
MOULMEIN RD,50121,0.1376077905609817
MOULMEIN RD,50129,0.1369320652486674
JLN KUKOH,6031,0.1711099217733909
JLN KUKOH,6039,0.05277966486551215
JLN KUKOH,6161,0.18088169125435055
OUTRAM PK,6029,0.06688926337476955
NEW MKT RD,5039,0.2401935335784811
NEW MKT RD,5013,0.12527354083959058
NEW MKT RD,5022,0.21487777276659595
NEW MKT RD,6171,0.11160068792124556
NEW MKT RD,5049,0.2249063411547129
CHIN SWEE RD,6039,0.2068299302481114
CHIN SWEE RD,6161,0.22485161716574562
CHIN SWEE RD,6171,0.21033335860219718
OUTRAM HILL,6049,0.13748148117757095
OUTRAM HILL,6069,0.26858465944718923
UPP CROSS ST,5131,0.03806934301514485
UPP CROSS ST,5189,0.22195971600707531
UPP CROSS ST,5013,0.22199592385173914
UPP CROSS ST,5022,0.19548933537519814
UPP CROSS ST,5049,0.14691091787910396
UPP CROSS ST,5199,0.19164157666689766
SMITH ST,5019,0.2983529320621254
SMITH ST,5039,0.11810215201244746
SMITH ST,5131,0.2815833742220181
SMITH ST,5189,0.20613164043749277
SMITH ST,5241,0.2266035260919266
SMITH ST,5271,0.29556687909872725
SMITH ST,5013,0.19391405916671106
TG PAGAR PLAZA,5411,0.05515792263388497
TG PAGAR PLAZA,5421,0.29470017998456294
TG PAGAR PLAZA,5429,0.2963816223415081
TG PAGAR PLAZA,5519,0.16659886492353235
SAGO LANE,5019,0.21516042717139167
SAGO LANE,5039,0.1356032591692018
SAGO LANE,5189,0.26765835974979496
SAGO LANE,5241,0.13560755116475373
SAGO LANE,5259,0.22171862042818807
SAGO LANE,5271,0.2468716562170347
SAGO LANE,5012,0.22563048584909862
SAGO LANE,5013,0.25593898244868324
KRETA AYER RD,5019,0.14890161186150683
KRETA AYER RD,5039,0.14748068889564325
KRETA AYER RD,5069,0.269939921065075
KRETA AYER RD,5241,0.10151319472928227
KRETA AYER RD,5259,0.20730524666601008
KRETA AYER RD,5271,0.2679878837553373
KRETA AYER RD,5012,0.15981017356619165
KRETA AYER RD,5013,0.2816049117604835
CANTONMENT RD,5239,0.2872204676009052
CANTONMENT RD,5411,0.22670648780493238
CANTONMENT RD,5519,0.049883934177071244
PASIR RIS ST 12,78061,0.09951081494471861
PASIR RIS ST 12,78069,0.09335318608765727
PASIR RIS ST 12,78071,0.25476448047780975
PASIR RIS ST 12,78079,0.22378064271986725
PASIR RIS ST 12,78171,0.10062127333167226
PASIR RIS ST 12,78179,0.13237146913456654
PASIR RIS DR 6,78081,0.1539979533526312
PASIR RIS DR 6,78089,0.18441651377672127
PASIR RIS DR 6,78111,0.18589972254781734
PASIR RIS DR 6,78231,0.23950730821809965
PASIR RIS DR 6,78241,0.1886734396757002
PASIR RIS DR 6,78119,0.21007601351029923
PASIR RIS ST 11,77051,0.28931776182547436
PASIR RIS ST 11,78171,0.28753070030419026
PASIR RIS ST 11,78179,0.2554288547832012
PASIR RIS ST 41,78081,0.2099814409449915
PASIR RIS ST 41,78089,0.23644730469472602
PASIR RIS ST 41,78111,0.25962975448419345
PASIR RIS ST 41,78159,0.2744168297547968
PASIR RIS ST 41,78231,0.19216388175711727
PASIR RIS ST 41,78241,0.1265991443161704
PASIR RIS ST 41,78119,0.2844349479904698
PASIR RIS DR 4,78111,0.2677063661138876
PASIR RIS DR 4,78121,0.2792059397337935
PASIR RIS DR 4,78151,0.19469326399064388
PASIR RIS DR 4,78159,0.17310520921551129
PASIR RIS DR 4,78221,0.1719626850434026
PASIR RIS DR 4,78229,0.13929149114601982
PASIR RIS DR 4,78231,0.041719790865871666
PASIR RIS DR 4,78241,0.2969216474553501
PASIR RIS DR 4,78119,0.28687168448986805
PASIR RIS ST 21,78131,0.2648333811577639
PASIR RIS ST 21,78151,0.09179191892115582
PASIR RIS ST 21,78159,0.11977542004301026
PASIR RIS ST 21,78201,0.10137385055541812
PASIR RIS ST 21,78209,0.11046145478588144
PASIR RIS ST 21,78221,0.2327638692702914
PASIR RIS ST 21,78229,0.2330663799771493
